First Name,Last Name,Full Name,Email,Phone,Job Title,Company,Industry,Seniority,City,State,Country,LinkedIn URL,Website,Lead Score,Lead Tier,Lead Status,Enrichment Status,Data Quality,Source,Scraped Date,Enriched Date
Amit,Sharma,Amit Sharma,amit.sharma@elevatecapital.com,+91-977580-6035,Head of,Elevate Capital,Professional Services,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/amit-sharma-wzl1gu,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@centurionfinance.com,+91-990392-8591,General Manager,Centurion Finance,Software,manager,Chennai,Maharashtra,India,https://linkedin.com/in/amit-kapoor-hbtog,,0,Cold,,success,,apollo_intent_signal,,
Karan,Gupta,Karan Gupta,karan.gupta@centurionfinance.com,+91-910003-7122,Director,Centurion Finance,Manufacturing,director,Hyderabad,Maharashtra,India,https://linkedin.com/in/karan-gupta-uqb08q,,0,Cold,,success,,apollo_intent_signal,,
Priya,Reddy,Priya Reddy,priya.reddy@elevatecapital.com,+91-962484-9248,Vice President,Elevate Capital,Software,vp,Hyderabad,Maharashtra,India,https://linkedin.com/in/priya-reddy-ntso7m,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Sharma,Ananya Sharma,ananya.sharma@elevatecapital.com,+91-954495-4943,Head of,Elevate Capital,Consulting,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-sharma-am9vbq,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Mehta,Ananya Mehta,ananya.mehta@axisgrowthpartners.com,+91-918803-3174,Senior Director,Axis Growth Partners,Healthcare,director,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-mehta-ee5tj,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Mehta,Ananya Mehta,ananya.mehta@northstarinvestments.com,+91-952340-0111,General Manager,NorthStar Investments,Manufacturing,manager,Pune,Maharashtra,India,https://linkedin.com/in/ananya-mehta-slvad9,,0,Cold,,success,,apollo_intent_signal,,
Priya,Reddy,Priya Reddy,priya.reddy@centurionfinance.com,+91-995759-4864,Director,Centurion Finance,Software,director,Hyderabad,Maharashtra,India,https://linkedin.com/in/priya-reddy-2jwake,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Iyer,Vikram Iyer,vikram.iyer@northstarinvestments.com,+91-929452-4029,Vice President,NorthStar Investments,Technology,vp,Mumbai,Maharashtra,India,https://linkedin.com/in/vikram-iyer-7g2rrs,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@northstarinvestments.com,+91-955052-3543,Senior Manager,NorthStar Investments,Healthcare,manager,Chennai,Maharashtra,India,https://linkedin.com/in/ananya-gupta-ib4pv2l,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@aurorafamilyoffice.com,+91-969916-0970,Head of,Aurora Family Office,Technology,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-patel-u5498,,0,Cold,,success,,apollo_intent_signal,,
Karan,Sharma,Karan Sharma,karan.sharma@primewealthadvisors.com,+91-964884-6147,Senior Director,Prime Wealth Advisors,Technology,director,Pune,Maharashtra,India,https://linkedin.com/in/karan-sharma-efcq5,,0,Cold,,success,,apollo_intent_signal,,
Priya,Kapoor,Priya Kapoor,priya.kapoor@centurionfinance.com,+91-956263-4936,VP,Centurion Finance,Technology,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/priya-kapoor-81whba,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Sharma,Vikram Sharma,vikram.sharma@northstarinvestments.com,+91-981166-7594,Senior Manager,NorthStar Investments,E-commerce,manager,Pune,Maharashtra,India,https://linkedin.com/in/vikram-sharma-msiz9,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@centurionfinance.com,+91-964499-4857,General Manager,Centurion Finance,Consulting,manager,Mumbai,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-4a4tr3,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@axisgrowthpartners.com,+91-994355-2335,Director,Axis Growth Partners,Consulting,director,Mumbai,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-vcthgg,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Reddy,Vikram Reddy,vikram.reddy@aurorafamilyoffice.com,+91-908826-7040,Vice President,Aurora Family Office,Manufacturing,vp,Pune,Maharashtra,India,https://linkedin.com/in/vikram-reddy-lh739u,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Kapoor,Rahul Kapoor,rahul.kapoor@aurorafamilyoffice.com,+91-925365-6139,Vice President,Aurora Family Office,Technology,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/rahul-kapoor-8512w8,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@aurorafamilyoffice.com,+91-970621-0648,Senior Director,Aurora Family Office,Professional Services,director,Pune,Maharashtra,India,https://linkedin.com/in/karan-patel-n9ukd,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Sharma,Sneha Sharma,sneha.sharma@centurionfinance.com,+91-924136-5516,Director,Centurion Finance,Software,director,Bangalore,Maharashtra,India,https://linkedin.com/in/sneha-sharma-8fqx12,,0,Cold,,success,,apollo_intent_signal,,
Priya,Sharma,Priya Sharma,priya.sharma@primewealthadvisors.com,+91-969586-3741,General Manager,Prime Wealth Advisors,E-commerce,manager,Delhi,Maharashtra,India,https://linkedin.com/in/priya-sharma-pp5ej3,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Gupta,Sneha Gupta,sneha.gupta@aurorafamilyoffice.com,+91-914310-7844,Senior Manager,Aurora Family Office,Technology,manager,Bangalore,Maharashtra,India,https://linkedin.com/in/sneha-gupta-obg4cn,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@northstarinvestments.com,+91-994424-3935,Senior Director,NorthStar Investments,Consulting,director,Delhi,Maharashtra,India,https://linkedin.com/in/neha-patel-xqf8tk,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Iyer,Rahul Iyer,rahul.iyer@northstarinvestments.com,+91-976486-3357,General Manager,NorthStar Investments,Technology,manager,Mumbai,Maharashtra,India,https://linkedin.com/in/rahul-iyer-70ziapbc,,0,Cold,,success,,apollo_intent_signal,,
Priya,Patel,Priya Patel,priya.patel@elevatecapital.com,+91-960545-7325,Senior Director,Elevate Capital,Healthcare,director,Bangalore,Maharashtra,India,https://linkedin.com/in/priya-patel-mcguud,,0,Cold,,success,,apollo_intent_signal,,
Priya,Gupta,Priya Gupta,priya.gupta@elevatecapital.com,+91-911084-7501,General Manager,Elevate Capital,Professional Services,manager,Pune,Maharashtra,India,https://linkedin.com/in/priya-gupta-0p0auy,,0,Cold,,success,,apollo_intent_signal,,
Karan,Kapoor,Karan Kapoor,karan.kapoor@centurionfinance.com,+91-947828-4722,VP,Centurion Finance,Healthcare,vp,Hyderabad,Maharashtra,India,https://linkedin.com/in/karan-kapoor-287zng,,0,Cold,,success,,apollo_intent_signal,,
Priya,Kapoor,Priya Kapoor,priya.kapoor@axisgrowthpartners.com,+91-941546-2101,Senior Director,Axis Growth Partners,Professional Services,director,Mumbai,Maharashtra,India,https://linkedin.com/in/priya-kapoor-x48kgr,,0,Cold,,success,,apollo_intent_signal,,
Amit,Gupta,Amit Gupta,amit.gupta@primewealthadvisors.com,+91-963498-9946,Senior Manager,Prime Wealth Advisors,Professional Services,manager,Chennai,Maharashtra,India,https://linkedin.com/in/amit-gupta-s0ztar,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Reddy,Rahul Reddy,rahul.reddy@primewealthadvisors.com,+91-980488-2379,VP,Prime Wealth Advisors,Technology,vp,Delhi,Maharashtra,India,https://linkedin.com/in/rahul-reddy-jezrzq,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Kapoor,Rahul Kapoor,rahul.kapoor@centurionfinance.com,+91-953029-7207,Senior Manager,Centurion Finance,Professional Services,manager,Hyderabad,Maharashtra,India,https://linkedin.com/in/rahul-kapoor-f5zbkd,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@elevatecapital.com,+91-949834-0192,Senior Director,Elevate Capital,Software,director,Bangalore,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-dzifb63,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@primewealthadvisors.com,+91-994388-5845,Director,Prime Wealth Advisors,Manufacturing,director,Pune,Maharashtra,India,https://linkedin.com/in/neha-patel-a18gr1,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@northstarinvestments.com,+91-947081-6409,Director,NorthStar Investments,Professional Services,director,Hyderabad,Maharashtra,India,https://linkedin.com/in/amit-kapoor-4xyo4s,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Sharma,Rahul Sharma,rahul.sharma@northstarinvestments.com,+91-958666-4330,Senior Director,NorthStar Investments,E-commerce,director,Chennai,Maharashtra,India,https://linkedin.com/in/rahul-sharma-vd1kvy,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Mehta,Vikram Mehta,vikram.mehta@primewealthadvisors.com,+91-961339-1127,Senior Director,Prime Wealth Advisors,Consulting,director,Mumbai,Maharashtra,India,https://linkedin.com/in/vikram-mehta-gd1zkdg,,0,Cold,,success,,apollo_intent_signal,,
Karan,Reddy,Karan Reddy,karan.reddy@centurionfinance.com,+91-984690-8639,VP,Centurion Finance,Manufacturing,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-reddy-roeqvs,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Mehta,Rahul Mehta,rahul.mehta@centurionfinance.com,+91-907479-4011,Senior Director,Centurion Finance,Healthcare,director,Chennai,Maharashtra,India,https://linkedin.com/in/rahul-mehta-lm80d,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@elevatecapital.com,+91-902427-3614,Director,Elevate Capital,Consulting,director,Hyderabad,Maharashtra,India,https://linkedin.com/in/neha-patel-l727x,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Reddy,Vikram Reddy,vikram.reddy@northstarinvestments.com,+91-960322-9541,Director,NorthStar Investments,Consulting,director,Bangalore,Maharashtra,India,https://linkedin.com/in/vikram-reddy-i843bh,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Mehta,Rahul Mehta,rahul.mehta@centurionfinance.com,+91-965621-0557,General Manager,Centurion Finance,Healthcare,manager,Delhi,Maharashtra,India,https://linkedin.com/in/rahul-mehta-ui23mu,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Sharma,Vikram Sharma,vikram.sharma@centurionfinance.com,+91-981979-7497,Senior Director,Centurion Finance,Software,director,Bangalore,Maharashtra,India,https://linkedin.com/in/vikram-sharma-5tke1,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Iyer,Ananya Iyer,ananya.iyer@aurorafamilyoffice.com,+91-975854-3376,Senior Manager,Aurora Family Office,Professional Services,manager,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-iyer-a5ffp,,0,Cold,,success,,apollo_intent_signal,,
Karan,Reddy,Karan Reddy,karan.reddy@primewealthadvisors.com,+91-949084-1846,VP,Prime Wealth Advisors,Technology,vp,Hyderabad,Maharashtra,India,https://linkedin.com/in/karan-reddy-avf5mk,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@elevatecapital.com,+91-962448-6690,Director,Elevate Capital,Consulting,director,Delhi,Maharashtra,India,https://linkedin.com/in/neha-patel-gtgf4e,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Iyer,Ananya Iyer,ananya.iyer@primewealthadvisors.com,+91-980774-9365,Senior Manager,Prime Wealth Advisors,Consulting,manager,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-iyer-lp6qzo,,0,Cold,,success,,apollo_intent_signal,,
Amit,Iyer,Amit Iyer,amit.iyer@northstarinvestments.com,+91-925925-9239,VP,NorthStar Investments,Technology,vp,Pune,Maharashtra,India,https://linkedin.com/in/amit-iyer-0i98qw,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Mehta,Sneha Mehta,sneha.mehta@northstarinvestments.com,+91-982709-7207,Director,NorthStar Investments,E-commerce,director,Hyderabad,Maharashtra,India,https://linkedin.com/in/sneha-mehta-kbq4pl,,0,Cold,,success,,apollo_intent_signal,,
Karan,Kapoor,Karan Kapoor,karan.kapoor@elevatecapital.com,+91-961713-7811,Vice President,Elevate Capital,Software,vp,Delhi,Maharashtra,India,https://linkedin.com/in/karan-kapoor-kucqo,,0,Cold,,success,,apollo_intent_signal,,
Neha,Mehta,Neha Mehta,neha.mehta@centurionfinance.com,+91-931449-9085,Director,Centurion Finance,Consulting,director,Bangalore,Maharashtra,India,https://linkedin.com/in/neha-mehta-4g36f,,0,Cold,,success,,apollo_intent_signal,,
Neha,Iyer,Neha Iyer,neha.iyer@primewealthadvisors.com,+91-983673-8067,Senior Director,Prime Wealth Advisors,Manufacturing,director,Delhi,Maharashtra,India,https://linkedin.com/in/neha-iyer-waz14s,,0,Cold,,success,,apollo_intent_signal,,
Amit,Reddy,Amit Reddy,amit.reddy@axisgrowthpartners.com,+91-942924-4139,VP,Axis Growth Partners,Professional Services,vp,Chennai,Maharashtra,India,https://linkedin.com/in/amit-reddy-4yy8ep,,0,Cold,,success,,apollo_intent_signal,,
Neha,Gupta,Neha Gupta,neha.gupta@centurionfinance.com,+91-974192-7769,General Manager,Centurion Finance,Technology,manager,Mumbai,Maharashtra,India,https://linkedin.com/in/neha-gupta-s2r07,,0,Cold,,success,,apollo_intent_signal,,
Amit,Patel,Amit Patel,amit.patel@axisgrowthpartners.com,+91-994005-7098,Senior Manager,Axis Growth Partners,E-commerce,manager,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-patel-d8e3b,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Patel,Vikram Patel,vikram.patel@axisgrowthpartners.com,+91-966873-3404,Vice President,Axis Growth Partners,Professional Services,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/vikram-patel-93b4gk,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Gupta,Vikram Gupta,vikram.gupta@centurionfinance.com,+91-900155-4665,Head of,Centurion Finance,E-commerce,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/vikram-gupta-acmmgvk,,0,Cold,,success,,apollo_intent_signal,,
Priya,Kapoor,Priya Kapoor,priya.kapoor@northstarinvestments.com,+91-959292-9860,Vice President,NorthStar Investments,Consulting,vp,Pune,Maharashtra,India,https://linkedin.com/in/priya-kapoor-ckncw9,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Mehta,Ananya Mehta,ananya.mehta@northstarinvestments.com,+91-977316-7030,Senior Manager,NorthStar Investments,Manufacturing,manager,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-mehta-l2w3v,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Kapoor,Ananya Kapoor,ananya.kapoor@axisgrowthpartners.com,+91-943484-6702,Senior Manager,Axis Growth Partners,Professional Services,manager,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-kapoor-00bc5w,,0,Cold,,success,,apollo_intent_signal,,
Priya,Sharma,Priya Sharma,priya.sharma@northstarinvestments.com,+91-907346-4130,Senior Director,NorthStar Investments,E-commerce,director,Delhi,Maharashtra,India,https://linkedin.com/in/priya-sharma-52i6w,,0,Cold,,success,,apollo_intent_signal,,
Karan,Kapoor,Karan Kapoor,karan.kapoor@aurorafamilyoffice.com,+91-935859-6313,Vice President,Aurora Family Office,Technology,vp,Mumbai,Maharashtra,India,https://linkedin.com/in/karan-kapoor-6dt7cd,,0,Cold,,success,,apollo_intent_signal,,
Amit,Iyer,Amit Iyer,amit.iyer@aurorafamilyoffice.com,+91-961614-6416,General Manager,Aurora Family Office,Professional Services,manager,Chennai,Maharashtra,India,https://linkedin.com/in/amit-iyer-jy97y,,0,Cold,,success,,apollo_intent_signal,,
Karan,Sharma,Karan Sharma,karan.sharma@aurorafamilyoffice.com,+91-955660-8921,Head of,Aurora Family Office,Software,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-sharma-0b5dce,,0,Cold,,success,,apollo_intent_signal,,
Neha,Kapoor,Neha Kapoor,neha.kapoor@primewealthadvisors.com,+91-970801-9779,Director,Prime Wealth Advisors,Software,director,Delhi,Maharashtra,India,https://linkedin.com/in/neha-kapoor-rdfdqf,,0,Cold,,success,,apollo_intent_signal,,
Karan,Gupta,Karan Gupta,karan.gupta@elevatecapital.com,+91-976663-6045,VP,Elevate Capital,Manufacturing,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-gupta-hhqzrg,,0,Cold,,success,,apollo_intent_signal,,
Karan,Iyer,Karan Iyer,karan.iyer@northstarinvestments.com,+91-941383-1735,Head of,NorthStar Investments,Healthcare,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/karan-iyer-j1eiqh,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Iyer,Sneha Iyer,sneha.iyer@primewealthadvisors.com,+91-944942-8112,Vice President,Prime Wealth Advisors,Healthcare,vp,Pune,Maharashtra,India,https://linkedin.com/in/sneha-iyer-eatj7a,,0,Cold,,success,,apollo_intent_signal,,
Amit,Gupta,Amit Gupta,amit.gupta@northstarinvestments.com,+91-958855-6728,Head of,NorthStar Investments,Professional Services,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/amit-gupta-iyeepp,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@primewealthadvisors.com,+91-957348-1948,Director,Prime Wealth Advisors,Technology,director,Delhi,Maharashtra,India,https://linkedin.com/in/amit-kapoor-pbwgk4,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@northstarinvestments.com,+91-902687-8225,Vice President,NorthStar Investments,Consulting,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-patel-u8tpas,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Mehta,Rahul Mehta,rahul.mehta@northstarinvestments.com,+91-930018-4990,Senior Director,NorthStar Investments,Manufacturing,director,Bangalore,Maharashtra,India,https://linkedin.com/in/rahul-mehta-tg5zcq,,0,Cold,,success,,apollo_intent_signal,,
Karan,Reddy,Karan Reddy,karan.reddy@axisgrowthpartners.com,+91-982224-7778,VP,Axis Growth Partners,Technology,vp,Mumbai,Maharashtra,India,https://linkedin.com/in/karan-reddy-38zv2t,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Sharma,Rahul Sharma,rahul.sharma@elevatecapital.com,+91-970821-3927,Senior Director,Elevate Capital,Software,director,Mumbai,Maharashtra,India,https://linkedin.com/in/rahul-sharma-o0joi,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@primewealthadvisors.com,+91-919071-9904,Senior Manager,Prime Wealth Advisors,Manufacturing,manager,Chennai,Maharashtra,India,https://linkedin.com/in/amit-kapoor-px59pf,,0,Cold,,success,,apollo_intent_signal,,
Amit,Sharma,Amit Sharma,amit.sharma@axisgrowthpartners.com,+91-985043-2597,Senior Manager,Axis Growth Partners,E-commerce,manager,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-sharma-3htzjh,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Reddy,Ananya Reddy,ananya.reddy@northstarinvestments.com,+91-952140-8329,General Manager,NorthStar Investments,Consulting,manager,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-reddy-9cp19,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Patel,Rahul Patel,rahul.patel@primewealthadvisors.com,+91-984111-8043,Director,Prime Wealth Advisors,Professional Services,director,Bangalore,Maharashtra,India,https://linkedin.com/in/rahul-patel-ulbob,,0,Cold,,success,,apollo_intent_signal,,
Karan,Mehta,Karan Mehta,karan.mehta@northstarinvestments.com,+91-942272-0270,VP,NorthStar Investments,E-commerce,vp,Mumbai,Maharashtra,India,https://linkedin.com/in/karan-mehta-zqv3o,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Iyer,Sneha Iyer,sneha.iyer@primewealthadvisors.com,+91-952931-3929,Vice President,Prime Wealth Advisors,Professional Services,vp,Delhi,Maharashtra,India,https://linkedin.com/in/sneha-iyer-cfu6of,,0,Cold,,success,,apollo_intent_signal,,
Priya,Kapoor,Priya Kapoor,priya.kapoor@primewealthadvisors.com,+91-902202-2022,Head of,Prime Wealth Advisors,Professional Services,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/priya-kapoor-z66k7,,0,Cold,,success,,apollo_intent_signal,,
Amit,Sharma,Amit Sharma,amit.sharma@northstarinvestments.com,+91-942994-4595,General Manager,NorthStar Investments,Technology,manager,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-sharma-29ipws,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Kapoor,Ananya Kapoor,ananya.kapoor@axisgrowthpartners.com,+91-953466-5492,Head of,Axis Growth Partners,Software,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-kapoor-jpl8kh,,0,Cold,,success,,apollo_intent_signal,,
Karan,Sharma,Karan Sharma,karan.sharma@centurionfinance.com,+91-941394-8127,Director,Centurion Finance,Professional Services,director,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-sharma-tz00xk,,0,Cold,,success,,apollo_intent_signal,,
Karan,Sharma,Karan Sharma,karan.sharma@aurorafamilyoffice.com,+91-973857-2629,VP,Aurora Family Office,Consulting,vp,Chennai,Maharashtra,India,https://linkedin.com/in/karan-sharma-ks4byi,,0,Cold,,success,,apollo_intent_signal,,
Neha,Mehta,Neha Mehta,neha.mehta@axisgrowthpartners.com,+91-994179-0736,Head of,Axis Growth Partners,E-commerce,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/neha-mehta-br4qms,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Kapoor,Ananya Kapoor,ananya.kapoor@axisgrowthpartners.com,+91-928202-5805,Vice President,Axis Growth Partners,Professional Services,vp,Pune,Maharashtra,India,https://linkedin.com/in/ananya-kapoor-wlsctn,,0,Cold,,success,,apollo_intent_signal,,
Amit,Iyer,Amit Iyer,amit.iyer@northstarinvestments.com,+91-942740-4233,Senior Manager,NorthStar Investments,E-commerce,manager,Bangalore,Maharashtra,India,https://linkedin.com/in/amit-iyer-qovqq,,0,Cold,,success,,apollo_intent_signal,,
Karan,Gupta,Karan Gupta,karan.gupta@aurorafamilyoffice.com,+91-945545-9297,Senior Director,Aurora Family Office,Consulting,director,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-gupta-ztjpoe,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Gupta,Sneha Gupta,sneha.gupta@centurionfinance.com,+91-905919-7832,General Manager,Centurion Finance,Software,manager,Delhi,Maharashtra,India,https://linkedin.com/in/sneha-gupta-vwl6mn,,0,Cold,,success,,apollo_intent_signal,,
Priya,Mehta,Priya Mehta,priya.mehta@elevatecapital.com,+91-997193-7159,Vice President,Elevate Capital,Software,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/priya-mehta-rme2kq,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Reddy,Sneha Reddy,sneha.reddy@primewealthadvisors.com,+91-952723-4252,Senior Manager,Prime Wealth Advisors,E-commerce,manager,Bangalore,Maharashtra,India,https://linkedin.com/in/sneha-reddy-0xchi,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Reddy,Ananya Reddy,ananya.reddy@axisgrowthpartners.com,+91-998616-8215,Senior Director,Axis Growth Partners,Consulting,director,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-reddy-zypt5c,,0,Cold,,success,,apollo_intent_signal,,
Karan,Mehta,Karan Mehta,karan.mehta@centurionfinance.com,+91-997298-5186,General Manager,Centurion Finance,Professional Services,manager,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-mehta-0rig0b,,0,Cold,,success,,apollo_intent_signal,,
Karan,Gupta,Karan Gupta,karan.gupta@axisgrowthpartners.com,+91-951169-5672,Head of,Axis Growth Partners,Manufacturing,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/karan-gupta-6iuww3,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@aurorafamilyoffice.com,+91-921261-0352,VP,Aurora Family Office,Technology,vp,Hyderabad,Maharashtra,India,https://linkedin.com/in/ananya-patel-bzs33q,,0,Cold,,success,,apollo_intent_signal,,
Amit,Patel,Amit Patel,amit.patel@primewealthadvisors.com,+91-910727-3811,Director,Prime Wealth Advisors,Manufacturing,director,Delhi,Maharashtra,India,https://linkedin.com/in/amit-patel-z7wuy,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Iyer,Ananya Iyer,ananya.iyer@axisgrowthpartners.com,+91-923829-0345,Vice President,Axis Growth Partners,Professional Services,vp,Pune,Maharashtra,India,https://linkedin.com/in/ananya-iyer-p6shs9,,0,Cold,,success,,apollo_intent_signal,,
Amit,Iyer,Amit Iyer,amit.iyer@northstarinvestments.com,+91-903865-3507,Senior Director,NorthStar Investments,Software,director,Pune,Maharashtra,India,https://linkedin.com/in/amit-iyer-1d5cdh,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@elevatecapital.com,+91-940988-4324,Senior Director,Elevate Capital,Software,director,Delhi,Maharashtra,India,https://linkedin.com/in/amit-kapoor-dmbys,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@primewealthadvisors.com,+91-974177-4054,Director,Prime Wealth Advisors,Manufacturing,director,Delhi,Maharashtra,India,https://linkedin.com/in/neha-patel-lai02a,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Sharma,Ananya Sharma,ananya.sharma@centurionfinance.com,+91-927182-5911,Vice President,Centurion Finance,Healthcare,vp,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-sharma-cbhnx,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Patel,Vikram Patel,vikram.patel@axisgrowthpartners.com,+91-989512-6170,VP,Axis Growth Partners,Manufacturing,vp,Delhi,Maharashtra,India,https://linkedin.com/in/vikram-patel-muygp,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Mehta,Ananya Mehta,ananya.mehta@centurionfinance.com,+91-942125-1722,Head of,Centurion Finance,Professional Services,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-mehta-l64uf,,0,Cold,,success,,apollo_intent_signal,,
Neha,Kapoor,Neha Kapoor,neha.kapoor@northstarinvestments.com,+91-990959-9914,General Manager,NorthStar Investments,Professional Services,manager,Hyderabad,Maharashtra,India,https://linkedin.com/in/neha-kapoor-n0hn3i,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Patel,Vikram Patel,vikram.patel@axisgrowthpartners.com,+91-989550-8541,VP,Axis Growth Partners,Consulting,vp,Delhi,Maharashtra,India,https://linkedin.com/in/vikram-patel-vmaidl,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@axisgrowthpartners.com,+91-984933-4637,Head of,Axis Growth Partners,Healthcare,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-kapoor-7tyb1,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Gupta,Vikram Gupta,vikram.gupta@centurionfinance.com,+91-913323-7056,VP,Centurion Finance,Software,vp,Chennai,Maharashtra,India,https://linkedin.com/in/vikram-gupta-wh869a,,0,Cold,,success,,apollo_intent_signal,,
