First Name,Last Name,Full Name,Email,Phone,Job Title,Company,Industry,Seniority,City,State,Country,LinkedIn URL,Website,Lead Score,Lead Tier,Lead Status,Enrichment Status,Data Quality,Source,Scraped Date,Enriched Date
Rahul,Kapoor,Rahul Kapoor,rahul.kapoor@northstarinvestments.com,+91-912483-6998,Managing Partner,NorthStar Investments,Venture Capital,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/rahul-kapoor-5x6q2r,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Reddy,Rahul Reddy,rahul.reddy@axisgrowthpartners.com,+91-942357-9496,President,Axis Growth Partners,Finance,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/rahul-reddy-thsccg,,0,Cold,,success,,apollo_intent_signal,,
Neha,Reddy,Neha Reddy,neha.reddy@axisgrowthpartners.com,+91-969109-9321,Co-Founder,Axis Growth Partners,Investment,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/neha-reddy-0jw3ed,,0,Cold,,success,,apollo_intent_signal,,
Neha,Iyer,Neha Iyer,neha.iyer@northstarinvestments.com,+91-956274-4491,Chairman,NorthStar Investments,Real Estate,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/neha-iyer-oehkfe,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Sharma,Sneha Sharma,sneha.sharma@centurionfinance.com,+91-933497-7975,President,Centurion Finance,Venture Capital,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/sneha-sharma-wu2icc,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Sharma,Rahul Sharma,rahul.sharma@centurionfinance.com,+91-921020-5877,Chief Executive Officer,Centurion Finance,Investment,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/rahul-sharma-iil9u,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@aurorafamilyoffice.com,+91-970680-4055,Chief Executive Officer,Aurora Family Office,Real Estate,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/amit-kapoor-qj9cf8,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Patel,Vikram Patel,vikram.patel@centurionfinance.com,+91-934185-6759,Managing Partner,Centurion Finance,Real Estate,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/vikram-patel-x16vnc,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@centurionfinance.com,+91-924625-8073,President,Centurion Finance,Venture Capital,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/amit-kapoor-v20nse,,0,Cold,,success,,apollo_intent_signal,,
Karan,Kapoor,Karan Kapoor,karan.kapoor@primewealthadvisors.com,+91-972152-9094,CEO,Prime Wealth Advisors,Private Equity,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/karan-kapoor-atlhjw,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Patel,Rahul Patel,rahul.patel@elevatecapital.com,+91-945480-9060,Founder,Elevate Capital,Private Equity,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/rahul-patel-awl9ws,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Gupta,Vikram Gupta,vikram.gupta@centurionfinance.com,+91-926903-0928,CEO,Centurion Finance,Private Equity,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/vikram-gupta-c5c5pi,,0,Cold,,success,,apollo_intent_signal,,
Neha,Reddy,Neha Reddy,neha.reddy@axisgrowthpartners.com,+91-979271-3656,Managing Partner,Axis Growth Partners,Venture Capital,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/neha-reddy-9cwbn,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Sharma,Vikram Sharma,vikram.sharma@northstarinvestments.com,+91-948109-0299,President,NorthStar Investments,Real Estate,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/vikram-sharma-3jb8vn,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Gupta,Sneha Gupta,sneha.gupta@elevatecapital.com,+91-987390-8257,Founder,Elevate Capital,Real Estate,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/sneha-gupta-osvthb,,0,Cold,,success,,apollo_intent_signal,,
Karan,Sharma,Karan Sharma,karan.sharma@northstarinvestments.com,+91-920800-4037,Founder,NorthStar Investments,Private Equity,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/karan-sharma-n0b9di,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Reddy,Ananya Reddy,ananya.reddy@northstarinvestments.com,+91-952840-8249,Owner,NorthStar Investments,Investment,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-reddy-pgbk7gg,,0,Cold,,success,,apollo_intent_signal,,
Amit,Gupta,Amit Gupta,amit.gupta@aurorafamilyoffice.com,+91-900178-3413,Co-Founder,Aurora Family Office,Finance,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-gupta-v7hg9b,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Sharma,Ananya Sharma,ananya.sharma@axisgrowthpartners.com,+91-996082-3151,Co-Founder,Axis Growth Partners,Private Equity,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-sharma-9uhq42,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@primewealthadvisors.com,+91-909346-5775,Founder,Prime Wealth Advisors,Investment,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-patel-eivtq,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@primewealthadvisors.com,+91-955838-8726,President,Prime Wealth Advisors,Financial Services,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/ananya-gupta-8h2uk6,,0,Cold,,success,,apollo_intent_signal,,
Amit,Mehta,Amit Mehta,amit.mehta@northstarinvestments.com,+91-947924-0826,CEO,NorthStar Investments,Real Estate,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/amit-mehta-w7agko,,0,Cold,,success,,apollo_intent_signal,,
Neha,Sharma,Neha Sharma,neha.sharma@northstarinvestments.com,+91-929053-8525,Chief Executive Officer,NorthStar Investments,Real Estate,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/neha-sharma-0btl6,,0,Cold,,success,,apollo_intent_signal,,
Neha,Gupta,Neha Gupta,neha.gupta@elevatecapital.com,+91-995509-1590,CEO,Elevate Capital,Investment,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/neha-gupta-zf2hip,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Reddy,Vikram Reddy,vikram.reddy@axisgrowthpartners.com,+91-905598-3867,Founder,Axis Growth Partners,Finance,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/vikram-reddy-lkb58,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Reddy,Ananya Reddy,ananya.reddy@primewealthadvisors.com,+91-944911-1327,Chairman,Prime Wealth Advisors,Venture Capital,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/ananya-reddy-czfg7g,,0,Cold,,success,,apollo_intent_signal,,
Karan,Mehta,Karan Mehta,karan.mehta@northstarinvestments.com,+91-985766-6855,Co-Founder,NorthStar Investments,Venture Capital,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/karan-mehta-g6ohg9,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Gupta,Vikram Gupta,vikram.gupta@centurionfinance.com,+91-963620-2315,Founder,Centurion Finance,Finance,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/vikram-gupta-q9xmes,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Iyer,Rahul Iyer,rahul.iyer@centurionfinance.com,+91-987485-1122,Owner,Centurion Finance,Real Estate,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/rahul-iyer-837tds,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Sharma,Ananya Sharma,ananya.sharma@axisgrowthpartners.com,+91-903922-3942,Co-Founder,Axis Growth Partners,Real Estate,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-sharma-iteyn3,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Kapoor,Vikram Kapoor,vikram.kapoor@centurionfinance.com,+91-989134-0240,President,Centurion Finance,Real Estate,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/vikram-kapoor-ul08ap,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Reddy,Sneha Reddy,sneha.reddy@centurionfinance.com,+91-967950-9094,Chairman,Centurion Finance,Private Equity,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/sneha-reddy-ny0rsh,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Patel,Sneha Patel,sneha.patel@northstarinvestments.com,+91-920054-0128,Co-Founder,NorthStar Investments,Finance,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/sneha-patel-u2a6urk,,0,Cold,,success,,apollo_intent_signal,,
Amit,Gupta,Amit Gupta,amit.gupta@elevatecapital.com,+91-976520-5709,Chairman,Elevate Capital,Investment,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/amit-gupta-id5u4,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Reddy,Sneha Reddy,sneha.reddy@northstarinvestments.com,+91-993509-1368,Owner,NorthStar Investments,Venture Capital,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/sneha-reddy-0bv2u4,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@centurionfinance.com,+91-909351-0497,Owner,Centurion Finance,Venture Capital,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/ananya-gupta-526qc7kx,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Kapoor,Rahul Kapoor,rahul.kapoor@primewealthadvisors.com,+91-906433-1084,Founder,Prime Wealth Advisors,Financial Services,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/rahul-kapoor-yd67oo,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Mehta,Sneha Mehta,sneha.mehta@primewealthadvisors.com,+91-953825-5086,Chairman,Prime Wealth Advisors,Finance,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/sneha-mehta-abgylu,,0,Cold,,success,,apollo_intent_signal,,
Neha,Mehta,Neha Mehta,neha.mehta@aurorafamilyoffice.com,+91-981921-5887,Chief Executive Officer,Aurora Family Office,Finance,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/neha-mehta-ralfpo,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Iyer,Ananya Iyer,ananya.iyer@primewealthadvisors.com,+91-945229-8091,Chief Executive Officer,Prime Wealth Advisors,Real Estate,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-iyer-qxekrh,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Gupta,Rahul Gupta,rahul.gupta@axisgrowthpartners.com,+91-912119-3035,President,Axis Growth Partners,Private Equity,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/rahul-gupta-fgzjl,,0,Cold,,success,,apollo_intent_signal,,
Neha,Iyer,Neha Iyer,neha.iyer@elevatecapital.com,+91-953120-8618,Founder,Elevate Capital,Financial Services,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/neha-iyer-jjuhcu,,0,Cold,,success,,apollo_intent_signal,,
Karan,Iyer,Karan Iyer,karan.iyer@northstarinvestments.com,+91-906966-9890,Chief Executive Officer,NorthStar Investments,Investment,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/karan-iyer-2pwp6p,,0,Cold,,success,,apollo_intent_signal,,
Amit,Iyer,Amit Iyer,amit.iyer@elevatecapital.com,+91-997127-7372,President,Elevate Capital,Financial Services,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/amit-iyer-oiyy0u,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@aurorafamilyoffice.com,+91-935215-0587,President,Aurora Family Office,Real Estate,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/karan-patel-4uyy1c,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Mehta,Vikram Mehta,vikram.mehta@centurionfinance.com,+91-970893-1692,Founder,Centurion Finance,Financial Services,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/vikram-mehta-mh0mfh,,0,Cold,,success,,apollo_intent_signal,,
Karan,Gupta,Karan Gupta,karan.gupta@elevatecapital.com,+91-905507-0715,President,Elevate Capital,Real Estate,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/karan-gupta-p2dv8,,0,Cold,,success,,apollo_intent_signal,,
Neha,Reddy,Neha Reddy,neha.reddy@axisgrowthpartners.com,+91-992536-6722,Founder,Axis Growth Partners,Venture Capital,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/neha-reddy-988wac,,0,Cold,,success,,apollo_intent_signal,,
Neha,Sharma,Neha Sharma,neha.sharma@centurionfinance.com,+91-921921-1165,President,Centurion Finance,Finance,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/neha-sharma-p9inbcn,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@northstarinvestments.com,+91-964281-7124,Chief Executive Officer,NorthStar Investments,Venture Capital,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/ananya-patel-n2c6h6,,0,Cold,,success,,apollo_intent_signal,,
Amit,Patel,Amit Patel,amit.patel@primewealthadvisors.com,+91-966478-9691,Chairman,Prime Wealth Advisors,Financial Services,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/amit-patel-vm0e1n,,0,Cold,,success,,apollo_intent_signal,,
Karan,Iyer,Karan Iyer,karan.iyer@aurorafamilyoffice.com,+91-970409-0063,Chief Executive Officer,Aurora Family Office,Real Estate,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/karan-iyer-8827,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Reddy,Vikram Reddy,vikram.reddy@aurorafamilyoffice.com,+91-970157-2175,Chief Executive Officer,Aurora Family Office,Financial Services,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/vikram-reddy-vhh2m9,,0,Cold,,success,,apollo_intent_signal,,
Amit,Gupta,Amit Gupta,amit.gupta@aurorafamilyoffice.com,+91-989160-2013,President,Aurora Family Office,Venture Capital,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/amit-gupta-0ibzg5,,0,Cold,,success,,apollo_intent_signal,,
Priya,Sharma,Priya Sharma,priya.sharma@northstarinvestments.com,+91-953176-6329,Managing Partner,NorthStar Investments,Finance,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/priya-sharma-05a3ya,,0,Cold,,success,,apollo_intent_signal,,
Priya,Patel,Priya Patel,priya.patel@aurorafamilyoffice.com,+91-950308-1124,Chairman,Aurora Family Office,Finance,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/priya-patel-lgvs,,0,Cold,,success,,apollo_intent_signal,,
Neha,Iyer,Neha Iyer,neha.iyer@aurorafamilyoffice.com,+91-998185-9817,Chairman,Aurora Family Office,Private Equity,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/neha-iyer-a4m7zvh,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@northstarinvestments.com,+91-917164-1839,Managing Partner,NorthStar Investments,Private Equity,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/amit-kapoor-pxn7i9,,0,Cold,,success,,apollo_intent_signal,,
Karan,Mehta,Karan Mehta,karan.mehta@northstarinvestments.com,+91-954122-4315,Chief Executive Officer,NorthStar Investments,Venture Capital,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-mehta-nkdxx,,0,Cold,,success,,apollo_intent_signal,,
Priya,Reddy,Priya Reddy,priya.reddy@elevatecapital.com,+91-944478-1274,Chairman,Elevate Capital,Finance,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/priya-reddy-itg4p,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Gupta,Rahul Gupta,rahul.gupta@elevatecapital.com,+91-906769-9394,Chairman,Elevate Capital,Real Estate,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/rahul-gupta-vqnx3b,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Sharma,Sneha Sharma,sneha.sharma@primewealthadvisors.com,+91-923294-3859,Managing Partner,Prime Wealth Advisors,Venture Capital,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/sneha-sharma-3i7l1j,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Gupta,Rahul Gupta,rahul.gupta@aurorafamilyoffice.com,+91-934425-0381,Chairman,Aurora Family Office,Real Estate,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/rahul-gupta-hqtue,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@elevatecapital.com,+91-977244-7597,Chairman,Elevate Capital,Venture Capital,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-patel-5agm1r,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Iyer,Ananya Iyer,ananya.iyer@northstarinvestments.com,+91-987557-1053,President,NorthStar Investments,Real Estate,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-iyer-k18rmp,,0,Cold,,success,,apollo_intent_signal,,
Amit,Reddy,Amit Reddy,amit.reddy@axisgrowthpartners.com,+91-981323-5047,Chief Executive Officer,Axis Growth Partners,Real Estate,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-reddy-cn25c9,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Iyer,Ananya Iyer,ananya.iyer@elevatecapital.com,+91-981821-9566,Chief Executive Officer,Elevate Capital,Financial Services,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/ananya-iyer-a6sr2,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Mehta,Rahul Mehta,rahul.mehta@northstarinvestments.com,+91-924210-6012,President,NorthStar Investments,Financial Services,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/rahul-mehta-7tt147,,0,Cold,,success,,apollo_intent_signal,,
Karan,Gupta,Karan Gupta,karan.gupta@primewealthadvisors.com,+91-982959-5780,Chairman,Prime Wealth Advisors,Finance,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-gupta-63aqzt,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Patel,Sneha Patel,sneha.patel@primewealthadvisors.com,+91-947176-8073,Managing Partner,Prime Wealth Advisors,Investment,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/sneha-patel-eevkqp,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Kapoor,Rahul Kapoor,rahul.kapoor@aurorafamilyoffice.com,+91-941800-2960,President,Aurora Family Office,Private Equity,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/rahul-kapoor-9nhd5n,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Patel,Rahul Patel,rahul.patel@centurionfinance.com,+91-927277-7904,Chief Executive Officer,Centurion Finance,Finance,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/rahul-patel-hiv88p,,0,Cold,,success,,apollo_intent_signal,,
Amit,Patel,Amit Patel,amit.patel@elevatecapital.com,+91-969823-4644,Chairman,Elevate Capital,Private Equity,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/amit-patel-ldvl7j,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@axisgrowthpartners.com,+91-929278-5587,Chairman,Axis Growth Partners,Private Equity,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/ananya-patel-ddlv0v,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@aurorafamilyoffice.com,+91-930167-6369,Chief Executive Officer,Aurora Family Office,Venture Capital,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-patel-0b0ae,,0,Cold,,success,,apollo_intent_signal,,
Amit,Iyer,Amit Iyer,amit.iyer@aurorafamilyoffice.com,+91-923852-7975,Managing Partner,Aurora Family Office,Real Estate,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/amit-iyer-7qjd,,0,Cold,,success,,apollo_intent_signal,,
Karan,Reddy,Karan Reddy,karan.reddy@axisgrowthpartners.com,+91-915399-6221,Chief Executive Officer,Axis Growth Partners,Real Estate,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/karan-reddy-xasx0s,,0,Cold,,success,,apollo_intent_signal,,
Priya,Patel,Priya Patel,priya.patel@axisgrowthpartners.com,+91-987257-6962,Chief Executive Officer,Axis Growth Partners,Finance,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/priya-patel-1s9hy,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@northstarinvestments.com,+91-943746-1872,President,NorthStar Investments,Investment,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/neha-patel-o2fn7,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@axisgrowthpartners.com,+91-917298-8213,Chairman,Axis Growth Partners,Private Equity,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-patel-s8d9pa,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Sharma,Sneha Sharma,sneha.sharma@elevatecapital.com,+91-977174-7185,Managing Partner,Elevate Capital,Private Equity,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/sneha-sharma-93gs4a,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@axisgrowthpartners.com,+91-940520-2841,Chairman,Axis Growth Partners,Finance,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-gupta-yuq0t,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@elevatecapital.com,+91-900165-5561,Chairman,Elevate Capital,Finance,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-xzq2w9,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@centurionfinance.com,+91-968335-1667,Chairman,Centurion Finance,Real Estate,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-kapoor-okqjcs,,0,Cold,,success,,apollo_intent_signal,,
Karan,Iyer,Karan Iyer,karan.iyer@centurionfinance.com,+91-981886-6081,President,Centurion Finance,Investment,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-iyer-8pne28,,0,Cold,,success,,apollo_intent_signal,,
Neha,Sharma,Neha Sharma,neha.sharma@axisgrowthpartners.com,+91-986304-9055,Managing Partner,Axis Growth Partners,Venture Capital,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/neha-sharma-rljp1k,,0,Cold,,success,,apollo_intent_signal,,
Amit,Sharma,Amit Sharma,amit.sharma@northstarinvestments.com,+91-979797-3256,Chairman,NorthStar Investments,Financial Services,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-sharma-npkwp6,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@primewealthadvisors.com,+91-956956-2423,Chairman,Prime Wealth Advisors,Financial Services,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-gupta-js5unb,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Iyer,Sneha Iyer,sneha.iyer@aurorafamilyoffice.com,+91-959353-6442,Managing Partner,Aurora Family Office,Investment,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/sneha-iyer-a5103e,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@aurorafamilyoffice.com,+91-934428-7637,President,Aurora Family Office,Financial Services,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/karan-patel-kwdbhm,,0,Cold,,success,,apollo_intent_signal,,
Amit,Kapoor,Amit Kapoor,amit.kapoor@northstarinvestments.com,+91-988409-5720,Chairman,NorthStar Investments,Financial Services,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-kapoor-19duf7,,0,Cold,,success,,apollo_intent_signal,,
Neha,Reddy,Neha Reddy,neha.reddy@elevatecapital.com,+91-926894-5766,Chief Executive Officer,Elevate Capital,Investment,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/neha-reddy-zm1v3w,,0,Cold,,success,,apollo_intent_signal,,
Karan,Kapoor,Karan Kapoor,karan.kapoor@northstarinvestments.com,+91-942240-2047,Chief Executive Officer,NorthStar Investments,Private Equity,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/karan-kapoor-ww0d3l,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Reddy,Vikram Reddy,vikram.reddy@axisgrowthpartners.com,+91-913467-3583,Chairman,Axis Growth Partners,Financial Services,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/vikram-reddy-h3xwcb,,0,Cold,,success,,apollo_intent_signal,,
Neha,Iyer,Neha Iyer,neha.iyer@aurorafamilyoffice.com,+91-934184-5843,Chief Executive Officer,Aurora Family Office,Finance,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/neha-iyer-2gj6sn,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Kapoor,Vikram Kapoor,vikram.kapoor@aurorafamilyoffice.com,+91-937451-4796,Chairman,Aurora Family Office,Financial Services,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/vikram-kapoor-8o55s,,0,Cold,,success,,apollo_intent_signal,,
